PassengerId,n_missing,colonne_mancanti
5733_01,0,NESSUNA
5737_01,0,NESSUNA
5737_02,0,NESSUNA
5738_01,0,NESSUNA
5739_01,0,NESSUNA
5740_01,0,NESSUNA
5740_02,0,NESSUNA
5742_01,0,NESSUNA
5744_01,0,NESSUNA
5747_01,0,NESSUNA
5748_01,0,NESSUNA
5750_01,0,NESSUNA
5755_01,0,NESSUNA
5756_01,0,NESSUNA
5756_02,0,NESSUNA
5756_03,0,NESSUNA
5756_06,0,NESSUNA
5756_08,0,NESSUNA
5757_01,0,NESSUNA
5758_01,0,NESSUNA
5761_01,0,NESSUNA
5763_01,0,NESSUNA
5764_01,0,NESSUNA
5765_01,0,NESSUNA
5767_01,0,NESSUNA
5768_01,0,NESSUNA
5768_02,0,NESSUNA
5769_01,0,NESSUNA
5769_02,0,NESSUNA
5772_01,0,NESSUNA
5773_01,0,NESSUNA
5776_01,0,NESSUNA
5778_01,0,NESSUNA
5780_02,0,NESSUNA
5780_03,0,NESSUNA
5781_01,0,NESSUNA
5783_01,0,NESSUNA
5785_01,0,NESSUNA
5786_01,0,NESSUNA
5788_01,0,NESSUNA
5790_01,0,NESSUNA
5792_01,0,NESSUNA
5793_01,0,NESSUNA
5794_01,0,NESSUNA
5795_01,0,NESSUNA
5802_01,0,NESSUNA
5804_01,0,NESSUNA
5806_01,0,NESSUNA
5808_01,0,NESSUNA
5808_02,0,NESSUNA
5809_01,0,NESSUNA
5809_02,0,NESSUNA
5810_01,0,NESSUNA
5811_01,0,NESSUNA
5811_02,0,NESSUNA
5812_01,0,NESSUNA
5812_02,0,NESSUNA
5812_03,0,NESSUNA
5812_04,0,NESSUNA
5812_05,0,NESSUNA
5812_06,0,NESSUNA
5813_01,0,NESSUNA
5814_01,0,NESSUNA
5814_02,0,NESSUNA
5814_03,0,NESSUNA
5814_04,0,NESSUNA
5814_05,0,NESSUNA
5814_06,0,NESSUNA
5816_01,0,NESSUNA
5817_01,0,NESSUNA
5819_01,0,NESSUNA
5821_01,0,NESSUNA
5822_01,0,NESSUNA
5823_01,0,NESSUNA
5824_01,0,NESSUNA
5825_01,0,NESSUNA
5827_01,0,NESSUNA
5828_01,0,NESSUNA
5829_01,0,NESSUNA
5835_01,0,NESSUNA
5836_01,0,NESSUNA
5839_01,0,NESSUNA
5840_01,0,NESSUNA
5842_01,0,NESSUNA
5842_02,0,NESSUNA
5843_01,0,NESSUNA
5846_01,0,NESSUNA
5847_01,0,NESSUNA
5849_01,0,NESSUNA
5852_01,0,NESSUNA
5854_01,0,NESSUNA
5855_02,0,NESSUNA
5856_02,0,NESSUNA
5858_01,0,NESSUNA
5860_01,0,NESSUNA
5860_02,0,NESSUNA
5860_03,0,NESSUNA
5861_01,0,NESSUNA
5863_01,0,NESSUNA
5863_02,0,NESSUNA
5868_01,0,NESSUNA
5869_01,0,NESSUNA
5871_01,0,NESSUNA
5874_01,0,NESSUNA
5875_01,0,NESSUNA
5876_01,0,NESSUNA
5876_02,0,NESSUNA
5876_03,0,NESSUNA
5878_01,0,NESSUNA
5879_01,0,NESSUNA
5880_01,0,NESSUNA
5882_01,0,NESSUNA
5885_02,0,NESSUNA
5885_03,0,NESSUNA
5885_04,0,NESSUNA
5885_05,0,NESSUNA
5885_06,0,NESSUNA
5885_07,0,NESSUNA
5885_08,0,NESSUNA
5886_02,0,NESSUNA
5887_01,0,NESSUNA
5888_01,0,NESSUNA
5888_02,0,NESSUNA
5889_01,0,NESSUNA
5890_01,0,NESSUNA
5891_01,0,NESSUNA
5894_01,0,NESSUNA
5898_01,0,NESSUNA
5900_02,0,NESSUNA
5901_01,0,NESSUNA
5902_01,0,NESSUNA
5903_01,0,NESSUNA
5905_01,0,NESSUNA
5907_01,0,NESSUNA
5908_01,0,NESSUNA
5909_01,0,NESSUNA
5909_02,0,NESSUNA
5909_03,0,NESSUNA
5912_01,0,NESSUNA
5913_01,0,NESSUNA
5915_01,0,NESSUNA
5919_01,0,NESSUNA
5920_01,0,NESSUNA
5921_01,0,NESSUNA
5921_02,0,NESSUNA
5922_01,0,NESSUNA
5923_01,0,NESSUNA
5924_01,0,NESSUNA
5925_01,0,NESSUNA
5925_02,0,NESSUNA
5925_03,0,NESSUNA
5927_01,0,NESSUNA
5927_03,0,NESSUNA
5927_05,0,NESSUNA
5927_06,0,NESSUNA
5927_07,0,NESSUNA
5928_01,0,NESSUNA
5930_01,0,NESSUNA
5930_02,0,NESSUNA
5930_03,0,NESSUNA
5931_01,0,NESSUNA
5933_01,0,NESSUNA
5944_01,0,NESSUNA
5945_01,0,NESSUNA
5945_02,0,NESSUNA
5945_03,0,NESSUNA
5946_01,0,NESSUNA
5947_01,0,NESSUNA
5949_01,0,NESSUNA
5949_02,0,NESSUNA
5953_01,0,NESSUNA
5954_01,0,NESSUNA
5955_01,0,NESSUNA
5955_02,0,NESSUNA
5957_01,0,NESSUNA
5957_02,0,NESSUNA
5957_03,0,NESSUNA
5959_01,0,NESSUNA
5959_02,0,NESSUNA
5960_01,0,NESSUNA
5960_02,0,NESSUNA
5960_03,0,NESSUNA
5963_01,0,NESSUNA
5965_01,0,NESSUNA
5967_02,0,NESSUNA
5967_03,0,NESSUNA
5969_01,0,NESSUNA
5969_03,0,NESSUNA
5971_01,0,NESSUNA
5972_01,0,NESSUNA
5974_01,0,NESSUNA
5975_01,0,NESSUNA
5976_01,0,NESSUNA
5977_01,0,NESSUNA
5977_04,0,NESSUNA
5981_01,0,NESSUNA
5981_03,0,NESSUNA
5983_01,0,NESSUNA
5983_02,0,NESSUNA
5984_01,0,NESSUNA
5984_02,0,NESSUNA
5985_01,0,NESSUNA
5988_01,0,NESSUNA
5990_01,0,NESSUNA
5991_01,0,NESSUNA
5992_01,0,NESSUNA
5993_01,0,NESSUNA
5995_01,0,NESSUNA
5998_01,0,NESSUNA
5999_01,0,NESSUNA
6000_02,0,NESSUNA
6003_01,0,NESSUNA
6004_01,0,NESSUNA
6006_01,0,NESSUNA
6006_02,0,NESSUNA
6010_01,0,NESSUNA
6011_01,0,NESSUNA
6014_01,0,NESSUNA
6015_01,0,NESSUNA
6015_02,0,NESSUNA
6016_01,0,NESSUNA
6016_02,0,NESSUNA
6017_01,0,NESSUNA
6017_02,0,NESSUNA
6020_01,0,NESSUNA
6020_02,0,NESSUNA
6020_03,0,NESSUNA
6020_04,0,NESSUNA
6020_06,0,NESSUNA
6025_01,0,NESSUNA
6026_01,0,NESSUNA
6027_01,0,NESSUNA
6028_01,0,NESSUNA
6028_02,0,NESSUNA
6028_03,0,NESSUNA
6028_05,0,NESSUNA
6029_01,0,NESSUNA
6030_01,0,NESSUNA
6030_03,0,NESSUNA
6030_04,0,NESSUNA
6030_06,0,NESSUNA
6032_01,0,NESSUNA
6032_03,0,NESSUNA
6033_01,0,NESSUNA
6033_02,0,NESSUNA
6034_01,0,NESSUNA
6034_02,0,NESSUNA
6034_03,0,NESSUNA
6035_01,0,NESSUNA
6036_01,0,NESSUNA
6036_03,0,NESSUNA
6038_01,0,NESSUNA
6040_01,0,NESSUNA
6041_01,0,NESSUNA
6042_01,0,NESSUNA
6043_01,0,NESSUNA
6045_01,0,NESSUNA
6047_01,0,NESSUNA
6052_01,0,NESSUNA
6055_01,0,NESSUNA
6055_02,0,NESSUNA
6058_01,0,NESSUNA
6059_01,0,NESSUNA
6061_01,0,NESSUNA
6062_01,0,NESSUNA
6062_02,0,NESSUNA
6064_01,0,NESSUNA
6066_01,0,NESSUNA
6066_02,0,NESSUNA
6067_01,0,NESSUNA
6068_01,0,NESSUNA
6069_01,0,NESSUNA
6070_01,0,NESSUNA
6071_01,0,NESSUNA
6073_01,0,NESSUNA
6075_01,0,NESSUNA
6082_01,0,NESSUNA
6085_01,0,NESSUNA
6086_01,0,NESSUNA
6087_01,0,NESSUNA
6090_01,0,NESSUNA
6091_01,0,NESSUNA
6091_02,0,NESSUNA
6092_02,0,NESSUNA
6092_03,0,NESSUNA
6094_01,0,NESSUNA
6094_02,0,NESSUNA
6094_03,0,NESSUNA
6095_01,0,NESSUNA
6096_01,0,NESSUNA
6096_02,0,NESSUNA
6096_03,0,NESSUNA
6098_01,0,NESSUNA
6099_01,0,NESSUNA
6101_01,0,NESSUNA
6102_01,0,NESSUNA
6103_01,0,NESSUNA
6106_01,0,NESSUNA
6107_01,0,NESSUNA
6110_01,0,NESSUNA
6111_02,0,NESSUNA
6111_04,0,NESSUNA
6111_05,0,NESSUNA
6115_01,0,NESSUNA
6117_01,0,NESSUNA
6118_01,0,NESSUNA
6118_02,0,NESSUNA
6122_01,0,NESSUNA
6124_01,0,NESSUNA
6126_01,0,NESSUNA
6127_01,0,NESSUNA
6128_01,0,NESSUNA
6128_02,0,NESSUNA
6130_01,0,NESSUNA
6133_01,0,NESSUNA
6135_01,0,NESSUNA
6136_01,0,NESSUNA
6137_01,0,NESSUNA
6137_02,0,NESSUNA
6137_03,0,NESSUNA
6137_04,0,NESSUNA
6137_05,0,NESSUNA
6137_06,0,NESSUNA
6139_02,0,NESSUNA
6139_04,0,NESSUNA
6139_05,0,NESSUNA
6139_06,0,NESSUNA
6141_01,0,NESSUNA
6146_01,0,NESSUNA
6148_01,0,NESSUNA
6150_01,0,NESSUNA
6152_02,0,NESSUNA
6153_01,0,NESSUNA
6155_01,0,NESSUNA
6157_01,0,NESSUNA
6158_01,0,NESSUNA
6162_01,0,NESSUNA
6163_01,0,NESSUNA
6166_01,0,NESSUNA
6167_01,0,NESSUNA
6168_01,0,NESSUNA
6168_02,0,NESSUNA
6171_01,0,NESSUNA
6172_01,0,NESSUNA
6174_01,0,NESSUNA
6174_02,0,NESSUNA
6175_01,0,NESSUNA
6175_02,0,NESSUNA
6175_03,0,NESSUNA
6176_01,0,NESSUNA
6178_01,0,NESSUNA
6180_01,0,NESSUNA
6181_01,0,NESSUNA
6184_01,0,NESSUNA
6186_01,0,NESSUNA
6189_01,0,NESSUNA
6191_01,0,NESSUNA
6191_03,0,NESSUNA
6191_04,0,NESSUNA
6192_01,0,NESSUNA
6200_01,0,NESSUNA
6200_02,0,NESSUNA
6200_03,0,NESSUNA
6201_01,0,NESSUNA
6205_01,0,NESSUNA
6206_01,0,NESSUNA
6207_01,0,NESSUNA
6207_03,0,NESSUNA
6208_01,0,NESSUNA
6215_01,0,NESSUNA
6215_02,0,NESSUNA
6216_01,0,NESSUNA
6218_01,0,NESSUNA
6218_02,0,NESSUNA
6220_01,0,NESSUNA
6222_01,0,NESSUNA
6223_01,0,NESSUNA
6224_01,0,NESSUNA
6224_02,0,NESSUNA
6225_01,0,NESSUNA
6228_01,0,NESSUNA
6229_01,0,NESSUNA
6230_01,0,NESSUNA
6232_01,0,NESSUNA
6236_01,0,NESSUNA
6237_01,0,NESSUNA
6238_01,0,NESSUNA
6239_01,0,NESSUNA
6243_01,0,NESSUNA
6245_01,0,NESSUNA
6248_01,0,NESSUNA
6249_01,0,NESSUNA
6251_01,0,NESSUNA
6252_01,0,NESSUNA
6253_01,0,NESSUNA
6253_02,0,NESSUNA
6254_01,0,NESSUNA
6254_02,0,NESSUNA
6256_01,0,NESSUNA
6262_01,0,NESSUNA
6263_01,0,NESSUNA
6264_01,0,NESSUNA
6266_01,0,NESSUNA
6268_01,0,NESSUNA
6270_01,0,NESSUNA
6270_02,0,NESSUNA
6271_01,0,NESSUNA
6273_01,0,NESSUNA
6273_02,0,NESSUNA
6274_01,0,NESSUNA
6276_01,0,NESSUNA
6279_01,0,NESSUNA
6280_01,0,NESSUNA
6281_01,0,NESSUNA
6282_01,0,NESSUNA
6283_01,0,NESSUNA
6285_02,0,NESSUNA
6289_01,0,NESSUNA
6290_01,0,NESSUNA
6292_01,0,NESSUNA
6293_01,0,NESSUNA
6296_01,0,NESSUNA
6297_01,0,NESSUNA
6299_01,0,NESSUNA
6300_01,0,NESSUNA
6302_01,0,NESSUNA
6302_02,0,NESSUNA
6302_05,0,NESSUNA
6304_01,0,NESSUNA
6305_01,0,NESSUNA
6305_02,0,NESSUNA
6308_01,0,NESSUNA
6309_01,0,NESSUNA
6309_04,0,NESSUNA
6313_01,0,NESSUNA
6316_01,0,NESSUNA
6318_01,0,NESSUNA
6319_01,0,NESSUNA
6320_01,0,NESSUNA
6321_01,0,NESSUNA
6321_02,0,NESSUNA
6322_01,0,NESSUNA
6323_01,0,NESSUNA
6323_02,0,NESSUNA
6324_03,0,NESSUNA
6325_01,0,NESSUNA
6325_02,0,NESSUNA
6326_01,0,NESSUNA
6327_01,0,NESSUNA
6328_02,0,NESSUNA
6328_03,0,NESSUNA
6328_04,0,NESSUNA
6330_01,0,NESSUNA
6331_01,0,NESSUNA
6334_01,0,NESSUNA
6334_02,0,NESSUNA
6334_03,0,NESSUNA
6334_04,0,NESSUNA
6334_05,0,NESSUNA
6334_06,0,NESSUNA
6334_07,0,NESSUNA
6335_01,0,NESSUNA
6338_01,0,NESSUNA
6340_01,0,NESSUNA
6340_02,0,NESSUNA
6341_01,0,NESSUNA
6343_01,0,NESSUNA
6344_01,0,NESSUNA
6344_02,0,NESSUNA
6346_01,0,NESSUNA
6346_02,0,NESSUNA
6347_01,0,NESSUNA
6349_01,0,NESSUNA
6351_01,0,NESSUNA
6354_01,0,NESSUNA
6355_01,0,NESSUNA
6357_01,0,NESSUNA
6360_02,0,NESSUNA
6360_03,0,NESSUNA
6361_01,0,NESSUNA
6363_06,0,NESSUNA
6365_01,0,NESSUNA
6367_01,0,NESSUNA
6367_02,0,NESSUNA
6368_01,0,NESSUNA
6369_01,0,NESSUNA
6370_01,0,NESSUNA
6371_01,0,NESSUNA
6372_01,0,NESSUNA
6372_02,0,NESSUNA
6372_03,0,NESSUNA
6373_01,0,NESSUNA
6376_01,0,NESSUNA
6378_01,0,NESSUNA
6380_01,0,NESSUNA
6380_02,0,NESSUNA
6380_03,0,NESSUNA
6381_01,0,NESSUNA
6388_01,0,NESSUNA
6394_01,0,NESSUNA
6394_02,0,NESSUNA
6394_03,0,NESSUNA
6394_04,0,NESSUNA
6397_01,0,NESSUNA
6398_01,0,NESSUNA
6399_01,0,NESSUNA
6400_01,0,NESSUNA
6400_02,0,NESSUNA
6402_01,0,NESSUNA
6402_02,0,NESSUNA
6402_03,0,NESSUNA
6402_04,0,NESSUNA
6405_03,0,NESSUNA
6405_04,0,NESSUNA
6406_02,0,NESSUNA
6408_01,0,NESSUNA
6409_01,0,NESSUNA
6411_01,0,NESSUNA
6412_01,0,NESSUNA
6414_01,0,NESSUNA
6415_01,0,NESSUNA
6418_01,0,NESSUNA
6421_01,0,NESSUNA
6422_01,0,NESSUNA
6422_02,0,NESSUNA
6422_03,0,NESSUNA
6422_04,0,NESSUNA
6428_02,0,NESSUNA
6430_01,0,NESSUNA
6431_02,0,NESSUNA
6431_03,0,NESSUNA
6432_01,0,NESSUNA
6433_01,0,NESSUNA
6436_01,0,NESSUNA
6437_01,0,NESSUNA
6439_01,0,NESSUNA
6442_01,0,NESSUNA
6443_01,0,NESSUNA
6443_02,0,NESSUNA
6443_03,0,NESSUNA
6443_04,0,NESSUNA
6443_05,0,NESSUNA
6443_06,0,NESSUNA
6443_07,0,NESSUNA
6444_02,0,NESSUNA
6446_01,0,NESSUNA
6446_02,0,NESSUNA
6446_03,0,NESSUNA
6448_01,0,NESSUNA
6449_01,0,NESSUNA
6449_02,0,NESSUNA
6450_01,0,NESSUNA
6450_02,0,NESSUNA
6452_03,0,NESSUNA
6453_01,0,NESSUNA
6455_01,0,NESSUNA
6458_01,0,NESSUNA
6459_01,0,NESSUNA
6461_01,0,NESSUNA
6462_02,0,NESSUNA
6463_01,0,NESSUNA
6464_01,0,NESSUNA
6468_01,0,NESSUNA
6468_02,0,NESSUNA
6468_03,0,NESSUNA
6468_04,0,NESSUNA
6470_01,0,NESSUNA
6471_01,0,NESSUNA
6472_01,0,NESSUNA
6472_02,0,NESSUNA
6473_01,0,NESSUNA
6477_01,0,NESSUNA
6477_02,0,NESSUNA
6478_01,0,NESSUNA
6480_01,0,NESSUNA
6481_01,0,NESSUNA
6482_01,0,NESSUNA
6482_02,0,NESSUNA
6482_03,0,NESSUNA
6485_01,0,NESSUNA
6485_02,0,NESSUNA
6487_01,0,NESSUNA
6488_01,0,NESSUNA
6489_01,0,NESSUNA
6490_01,0,NESSUNA
6490_02,0,NESSUNA
6490_03,0,NESSUNA
6492_01,0,NESSUNA
6493_01,0,NESSUNA
6494_01,0,NESSUNA
6500_01,0,NESSUNA
6501_01,0,NESSUNA
6503_01,0,NESSUNA
6508_01,0,NESSUNA
6509_01,0,NESSUNA
6510_01,0,NESSUNA
6511_01,0,NESSUNA
6511_02,0,NESSUNA
6511_03,0,NESSUNA
6512_01,0,NESSUNA
6512_03,0,NESSUNA
6513_01,0,NESSUNA
6514_01,0,NESSUNA
6514_02,0,NESSUNA
6517_01,0,NESSUNA
6522_01,0,NESSUNA
6523_01,0,NESSUNA
6525_02,0,NESSUNA
6525_03,0,NESSUNA
6526_01,0,NESSUNA
6526_02,0,NESSUNA
6529_01,0,NESSUNA
6530_01,0,NESSUNA
6535_01,0,NESSUNA
6539_01,0,NESSUNA
6540_01,0,NESSUNA
6541_01,0,NESSUNA
6544_01,0,NESSUNA
6546_01,0,NESSUNA
6547_01,0,NESSUNA
6548_01,0,NESSUNA
6549_01,0,NESSUNA
6553_01,0,NESSUNA
6556_01,0,NESSUNA
6556_02,0,NESSUNA
6557_01,0,NESSUNA
6558_01,0,NESSUNA
6560_01,0,NESSUNA
6561_01,0,NESSUNA
6562_01,0,NESSUNA
6563_01,0,NESSUNA
6563_02,0,NESSUNA
6565_01,0,NESSUNA
6565_02,0,NESSUNA
6567_01,0,NESSUNA
6570_01,0,NESSUNA
6572_01,0,NESSUNA
6573_01,0,NESSUNA
6574_01,0,NESSUNA
6578_01,0,NESSUNA
6578_02,0,NESSUNA
6580_01,0,NESSUNA
6582_01,0,NESSUNA
6583_01,0,NESSUNA
6583_02,0,NESSUNA
6585_01,0,NESSUNA
6588_01,0,NESSUNA
6588_02,0,NESSUNA
6590_01,0,NESSUNA
6590_02,0,NESSUNA
6591_01,0,NESSUNA
6592_01,0,NESSUNA
6593_02,0,NESSUNA
6594_01,0,NESSUNA
6595_01,0,NESSUNA
6598_01,0,NESSUNA
6601_01,0,NESSUNA
6602_01,0,NESSUNA
6603_01,0,NESSUNA
6604_01,0,NESSUNA
6606_01,0,NESSUNA
6608_01,0,NESSUNA
6611_01,0,NESSUNA
6611_02,0,NESSUNA
6611_03,0,NESSUNA
6613_01,0,NESSUNA
6614_01,0,NESSUNA
6616_01,0,NESSUNA
6618_01,0,NESSUNA
6621_01,0,NESSUNA
6622_01,0,NESSUNA
6624_01,0,NESSUNA
6625_01,0,NESSUNA
6625_02,0,NESSUNA
6626_01,0,NESSUNA
6630_01,0,NESSUNA
6633_01,0,NESSUNA
6634_01,0,NESSUNA
6635_01,0,NESSUNA
6635_02,0,NESSUNA
6637_01,0,NESSUNA
6638_01,0,NESSUNA
6639_01,0,NESSUNA
6641_01,0,NESSUNA
6641_02,0,NESSUNA
6642_01,0,NESSUNA
6643_01,0,NESSUNA
6645_01,0,NESSUNA
6646_01,0,NESSUNA
6647_01,0,NESSUNA
6650_01,0,NESSUNA
6654_01,0,NESSUNA
6655_01,0,NESSUNA
6660_01,0,NESSUNA
6662_01,0,NESSUNA
6662_03,0,NESSUNA
6663_01,0,NESSUNA
6663_02,0,NESSUNA
6664_01,0,NESSUNA
6665_01,0,NESSUNA
6665_02,0,NESSUNA
6665_03,0,NESSUNA
6665_04,0,NESSUNA
6667_01,0,NESSUNA
6668_02,0,NESSUNA
6669_01,0,NESSUNA
6670_01,0,NESSUNA
6671_03,0,NESSUNA
6672_01,0,NESSUNA
6672_02,0,NESSUNA
6672_03,0,NESSUNA
6672_04,0,NESSUNA
6673_01,0,NESSUNA
6674_01,0,NESSUNA
6674_04,0,NESSUNA
6674_05,0,NESSUNA
6676_01,0,NESSUNA
6681_01,0,NESSUNA
6683_01,0,NESSUNA
6684_01,0,NESSUNA
6684_03,0,NESSUNA
6692_01,0,NESSUNA
6693_01,0,NESSUNA
6698_01,0,NESSUNA
6699_01,0,NESSUNA
6702_01,0,NESSUNA
6706_01,0,NESSUNA
6706_02,0,NESSUNA
6707_01,0,NESSUNA
6708_01,0,NESSUNA
6708_03,0,NESSUNA
6708_04,0,NESSUNA
6708_05,0,NESSUNA
6713_01,0,NESSUNA
6718_01,0,NESSUNA
6718_02,0,NESSUNA
6719_01,0,NESSUNA
6720_01,0,NESSUNA
6722_01,0,NESSUNA
6722_02,0,NESSUNA
6722_03,0,NESSUNA
6724_01,0,NESSUNA
6724_02,0,NESSUNA
6725_01,0,NESSUNA
6726_01,0,NESSUNA
6729_01,0,NESSUNA
6729_02,0,NESSUNA
6729_03,0,NESSUNA
6730_01,0,NESSUNA
6731_01,0,NESSUNA
6734_01,0,NESSUNA
6734_02,0,NESSUNA
6734_03,0,NESSUNA
6734_04,0,NESSUNA
6739_01,0,NESSUNA
6741_01,0,NESSUNA
6742_01,0,NESSUNA
6744_01,0,NESSUNA
6744_02,0,NESSUNA
6744_03,0,NESSUNA
6744_05,0,NESSUNA
6745_01,0,NESSUNA
6746_01,0,NESSUNA
6748_03,0,NESSUNA
6749_01,0,NESSUNA
6750_01,0,NESSUNA
6751_01,0,NESSUNA
6751_02,0,NESSUNA
6753_01,0,NESSUNA
6753_02,0,NESSUNA
6754_01,0,NESSUNA
6756_01,0,NESSUNA
6756_02,0,NESSUNA
6756_03,0,NESSUNA
6757_01,0,NESSUNA
6758_01,0,NESSUNA
6760_01,0,NESSUNA
6761_01,0,NESSUNA
6761_02,0,NESSUNA
6762_01,0,NESSUNA
6763_01,0,NESSUNA
6764_01,0,NESSUNA
6764_02,0,NESSUNA
6765_01,0,NESSUNA
6766_01,0,NESSUNA
6766_03,0,NESSUNA
6774_02,0,NESSUNA
6774_03,0,NESSUNA
6776_01,0,NESSUNA
6778_01,0,NESSUNA
6779_01,0,NESSUNA
6779_03,0,NESSUNA
6779_04,0,NESSUNA
6780_01,0,NESSUNA
6784_01,0,NESSUNA
6784_02,0,NESSUNA
6786_01,0,NESSUNA
6787_01,0,NESSUNA
6787_03,0,NESSUNA
6787_04,0,NESSUNA
6787_06,0,NESSUNA
6787_07,0,NESSUNA
6788_01,0,NESSUNA
6789_01,0,NESSUNA
6792_01,0,NESSUNA
6794_01,0,NESSUNA
6796_01,0,NESSUNA
6798_01,0,NESSUNA
6799_01,0,NESSUNA
6800_01,0,NESSUNA
6801_01,0,NESSUNA
6802_01,0,NESSUNA
6805_01,0,NESSUNA
6806_01,0,NESSUNA
6810_01,0,NESSUNA
6810_02,0,NESSUNA
6810_05,0,NESSUNA
6813_01,0,NESSUNA
6814_01,0,NESSUNA
6816_01,0,NESSUNA
6816_03,0,NESSUNA
6816_04,0,NESSUNA
6816_05,0,NESSUNA
6816_06,0,NESSUNA
6817_01,0,NESSUNA
6818_01,0,NESSUNA
6821_01,0,NESSUNA
6822_01,0,NESSUNA
6826_01,0,NESSUNA
6827_01,0,NESSUNA
6827_02,0,NESSUNA
6827_03,0,NESSUNA
6829_01,0,NESSUNA
6829_02,0,NESSUNA
6829_03,0,NESSUNA
6832_01,0,NESSUNA
6837_01,0,NESSUNA
6839_01,0,NESSUNA
6840_01,0,NESSUNA
6843_02,0,NESSUNA
6844_01,0,NESSUNA
6848_01,0,NESSUNA
6850_02,0,NESSUNA
6850_03,0,NESSUNA
6851_01,0,NESSUNA
6853_01,0,NESSUNA
6854_01,0,NESSUNA
6857_01,0,NESSUNA
6858_01,0,NESSUNA
6858_02,0,NESSUNA
6858_03,0,NESSUNA
6859_01,0,NESSUNA
6861_01,0,NESSUNA
6862_01,0,NESSUNA
6862_02,0,NESSUNA
6863_01,0,NESSUNA
6864_01,0,NESSUNA
6865_02,0,NESSUNA
6866_01,0,NESSUNA
6866_02,0,NESSUNA
6868_01,0,NESSUNA
6869_01,0,NESSUNA
6873_01,0,NESSUNA
6879_01,0,NESSUNA
6880_01,0,NESSUNA
6880_02,0,NESSUNA
6882_01,0,NESSUNA
6882_02,0,NESSUNA
6883_01,0,NESSUNA
6887_01,0,NESSUNA
6891_01,0,NESSUNA
6893_01,0,NESSUNA
6894_02,0,NESSUNA
6895_01,0,NESSUNA
6896_02,0,NESSUNA
6896_03,0,NESSUNA
6899_01,0,NESSUNA
6900_01,0,NESSUNA
6901_01,0,NESSUNA
6902_01,0,NESSUNA
6903_01,0,NESSUNA
6905_01,0,NESSUNA
6905_02,0,NESSUNA
6905_03,0,NESSUNA
6906_01,0,NESSUNA
6906_02,0,NESSUNA
6906_03,0,NESSUNA
6907_01,0,NESSUNA
6908_01,0,NESSUNA
6910_01,0,NESSUNA
6911_01,0,NESSUNA
6912_01,0,NESSUNA
6913_01,0,NESSUNA
6915_01,0,NESSUNA
6917_01,0,NESSUNA
6918_01,0,NESSUNA
6920_01,0,NESSUNA
6921_01,0,NESSUNA
6921_03,0,NESSUNA
6921_04,0,NESSUNA
6921_05,0,NESSUNA
6921_06,0,NESSUNA
6924_01,0,NESSUNA
6925_01,0,NESSUNA
6928_01,0,NESSUNA
6928_02,0,NESSUNA
6929_01,0,NESSUNA
6929_02,0,NESSUNA
6929_03,0,NESSUNA
6930_01,0,NESSUNA
6931_01,0,NESSUNA
6932_01,0,NESSUNA
6934_01,0,NESSUNA
6937_01,0,NESSUNA
6939_01,0,NESSUNA
6940_01,0,NESSUNA
6943_01,0,NESSUNA
6944_01,0,NESSUNA
6946_01,0,NESSUNA
6947_01,0,NESSUNA
6947_02,0,NESSUNA
6949_01,0,NESSUNA
6950_01,0,NESSUNA
6950_02,0,NESSUNA
6951_01,0,NESSUNA
6957_01,0,NESSUNA
6960_01,0,NESSUNA
6962_01,0,NESSUNA
6963_01,0,NESSUNA
6964_01,0,NESSUNA
6966_01,0,NESSUNA
6967_01,0,NESSUNA
6968_01,0,NESSUNA
6971_02,0,NESSUNA
6971_03,0,NESSUNA
6971_04,0,NESSUNA
6971_05,0,NESSUNA
6971_06,0,NESSUNA
6973_01,0,NESSUNA
6977_01,0,NESSUNA
6977_02,0,NESSUNA
6978_01,0,NESSUNA
6979_01,0,NESSUNA
6981_01,0,NESSUNA
6982_01,0,NESSUNA
6984_02,0,NESSUNA
6984_03,0,NESSUNA
6988_02,0,NESSUNA
6991_01,0,NESSUNA
6992_03,0,NESSUNA
6994_01,0,NESSUNA
6994_02,0,NESSUNA
6995_01,0,NESSUNA
6996_01,0,NESSUNA
6997_01,0,NESSUNA
6997_02,0,NESSUNA
6998_01,0,NESSUNA
6999_01,0,NESSUNA
7001_01,0,NESSUNA
7002_01,0,NESSUNA
7005_01,0,NESSUNA
7007_01,0,NESSUNA
7008_01,0,NESSUNA
7011_01,0,NESSUNA
7013_01,0,NESSUNA
7014_01,0,NESSUNA
7015_01,0,NESSUNA
7016_01,0,NESSUNA
7017_01,0,NESSUNA
7018_01,0,NESSUNA
7019_01,0,NESSUNA
7019_02,0,NESSUNA
7021_01,0,NESSUNA
7022_01,0,NESSUNA
7022_02,0,NESSUNA
7025_01,0,NESSUNA
7026_01,0,NESSUNA
7028_01,0,NESSUNA
7029_01,0,NESSUNA
7029_02,0,NESSUNA
7031_01,0,NESSUNA
7036_01,0,NESSUNA
7037_01,0,NESSUNA
7038_01,0,NESSUNA
7040_01,0,NESSUNA
7041_01,0,NESSUNA
7044_01,0,NESSUNA
7045_01,0,NESSUNA
7047_01,0,NESSUNA
7048_01,0,NESSUNA
7049_01,0,NESSUNA
7050_01,0,NESSUNA
7051_01,0,NESSUNA
7056_01,0,NESSUNA
7057_01,0,NESSUNA
7059_01,0,NESSUNA
7061_01,0,NESSUNA
7062_01,0,NESSUNA
