feature,value,count,percentage
Num,1607,1,0.0115
Num,1592,1,0.0115
Num,1720,1,0.0115
Num,1718,1,0.0115
Num,1600,1,0.0115
Num,1709,1,0.0115
Num,1595,1,0.0115
Num,1594,1,0.0115
Num,1593,1,0.0115
Num,1671,1,0.0115
Num,1549,1,0.0115
Num,1571,1,0.0115
Num,1603,1,0.0115
Num,1617,1,0.0115
Num,1616,1,0.0115
Num,1614,1,0.0115
Num,1612,1,0.0115
Num,1611,1,0.0115
Num,1252,1,0.0115
Num,1472,1,0.0115
Num,1599,1,0.0115
Num,1626,1,0.0115
Num,1597,1,0.0115
Num,1596,1,0.0115
Num,1241,1,0.0115
Num,1226,1,0.0115
Num,1585,1,0.0115
Num,1583,1,0.0115
Num,1451,1,0.0115
Num,1622,1,0.0115
Num,1636,1,0.0115
Num,1669,1,0.0115
Num,1532,1,0.0115
Num,1548,1,0.0115
Num,1547,1,0.0115
Num,1544,1,0.0115
Num,1663,1,0.0115
Num,1538,1,0.0115
Num,1536,1,0.0115
Num,1660,1,0.0115
Num,1529,1,0.0115
Num,1638,1,0.0115
Num,1657,1,0.0115
Num,1285,1,0.0115
Num,1646,1,0.0115
Num,1521,1,0.0115
Num,1644,1,0.0115
Num,1515,1,0.0115
Num,1639,1,0.0115
Num,1894,1,0.0115
RoomService,0.0,5612,64.5577
RoomService,1.0,119,1.3689
RoomService,224.687617481203,107,1.2309
RoomService,2.0,79,0.9088
RoomService,3.0,61,0.7017
RoomService,4.0,47,0.5407
RoomService,5.0,28,0.3221
RoomService,9.0,25,0.2876
RoomService,8.0,24,0.2761
RoomService,6.0,24,0.2761
RoomService,14.0,21,0.2416
RoomService,13.0,18,0.2071
RoomService,10.0,17,0.1956
RoomService,7.0,17,0.1956
RoomService,19.0,16,0.1841
RoomService,12.0,16,0.1841
RoomService,21.0,14,0.161
RoomService,11.0,14,0.161
RoomService,20.0,13,0.1495
RoomService,22.0,13,0.1495
RoomService,30.0,13,0.1495
RoomService,18.0,12,0.138
RoomService,27.0,12,0.138
RoomService,42.0,12,0.138
RoomService,32.0,11,0.1265
RoomService,28.0,11,0.1265
RoomService,16.0,10,0.115
RoomService,17.0,10,0.115
RoomService,15.0,10,0.115
RoomService,31.0,10,0.115
RoomService,43.0,9,0.1035
RoomService,90.0,9,0.1035
RoomService,24.0,9,0.1035
RoomService,25.0,9,0.1035
RoomService,36.0,9,0.1035
RoomService,29.0,8,0.092
RoomService,49.0,8,0.092
RoomService,112.0,8,0.092
RoomService,39.0,8,0.092
RoomService,38.0,8,0.092
RoomService,158.0,7,0.0805
RoomService,83.0,7,0.0805
RoomService,35.0,7,0.0805
RoomService,34.0,7,0.0805
RoomService,26.0,7,0.0805
RoomService,37.0,7,0.0805
RoomService,86.0,7,0.0805
RoomService,44.0,7,0.0805
RoomService,84.0,7,0.0805
RoomService,56.0,6,0.069
RoomService,233.0,6,0.069
RoomService,324.0,6,0.069
RoomService,48.0,6,0.069
RoomService,77.0,6,0.069
RoomService,139.0,6,0.069
RoomService,89.0,6,0.069
RoomService,51.0,6,0.069
RoomService,40.0,6,0.069
RoomService,59.0,6,0.069
RoomService,23.0,6,0.069
RoomService,65.0,6,0.069
RoomService,33.0,6,0.069
RoomService,45.0,6,0.069
RoomService,55.0,6,0.069
RoomService,46.0,6,0.069
RoomService,41.0,6,0.069
RoomService,102.0,5,0.0575
RoomService,64.0,5,0.0575
RoomService,412.0,5,0.0575
RoomService,61.0,5,0.0575
RoomService,121.0,5,0.0575
RoomService,381.0,5,0.0575
RoomService,82.0,5,0.0575
RoomService,47.0,5,0.0575
RoomService,558.0,5,0.0575
RoomService,62.0,5,0.0575
RoomService,76.0,5,0.0575
RoomService,105.0,5,0.0575
RoomService,590.0,5,0.0575
RoomService,149.0,5,0.0575
RoomService,552.0,5,0.0575
RoomService,172.0,5,0.0575
RoomService,98.0,5,0.0575
RoomService,63.0,5,0.0575
RoomService,142.0,5,0.0575
RoomService,118.0,5,0.0575
RoomService,354.0,5,0.0575
RoomService,120.0,5,0.0575
RoomService,71.0,5,0.0575
RoomService,406.0,5,0.0575
RoomService,52.0,5,0.0575
RoomService,85.0,5,0.0575
RoomService,227.0,4,0.046
RoomService,546.0,4,0.046
RoomService,828.0,4,0.046
RoomService,610.0,4,0.046
RoomService,145.0,4,0.046
RoomService,457.0,4,0.046
RoomService,104.0,4,0.046
RoomService,164.0,4,0.046
RoomService,258.0,4,0.046
RoomService,128.0,4,0.046
RoomService,309.0,4,0.046
RoomService,95.0,4,0.046
RoomService,809.0,4,0.046
RoomService,103.0,4,0.046
RoomService,286.0,4,0.046
RoomService,733.0,4,0.046
RoomService,68.0,4,0.046
RoomService,1146.0,4,0.046
RoomService,426.0,4,0.046
RoomService,506.0,4,0.046
RoomService,126.0,4,0.046
RoomService,244.0,4,0.046
RoomService,600.0,4,0.046
RoomService,1144.0,4,0.046
RoomService,542.0,4,0.046
RoomService,1377.0,4,0.046
RoomService,106.0,4,0.046
RoomService,485.0,4,0.046
RoomService,437.0,4,0.046
RoomService,193.0,4,0.046
RoomService,78.0,4,0.046
RoomService,114.0,4,0.046
RoomService,125.0,4,0.046
RoomService,490.0,4,0.046
RoomService,130.0,4,0.046
RoomService,886.0,4,0.046
RoomService,58.0,4,0.046
RoomService,758.0,4,0.046
RoomService,183.0,4,0.046
RoomService,173.0,4,0.046
RoomService,200.0,4,0.046
RoomService,1228.0,4,0.046
RoomService,433.0,4,0.046
RoomService,127.0,4,0.046
RoomService,715.0,4,0.046
RoomService,60.0,4,0.046
RoomService,174.0,4,0.046
RoomService,751.0,4,0.046
RoomService,781.0,4,0.046
RoomService,399.0,4,0.046
RoomService,717.0,4,0.046
RoomService,270.0,4,0.046
RoomService,553.0,4,0.046
RoomService,513.0,4,0.046
RoomService,69.0,4,0.046
RoomService,691.0,4,0.046
RoomService,588.0,4,0.046
RoomService,382.0,4,0.046
RoomService,122.0,4,0.046
RoomService,866.0,4,0.046
RoomService,358.0,4,0.046
RoomService,520.0,4,0.046
RoomService,688.0,4,0.046
RoomService,181.0,4,0.046
RoomService,148.0,4,0.046
RoomService,50.0,4,0.046
RoomService,160.0,4,0.046
RoomService,523.0,3,0.0345
RoomService,192.0,3,0.0345
RoomService,574.0,3,0.0345
RoomService,396.0,3,0.0345
RoomService,66.0,3,0.0345
RoomService,135.0,3,0.0345
RoomService,245.0,3,0.0345
RoomService,368.0,3,0.0345
RoomService,948.0,3,0.0345
RoomService,1365.0,3,0.0345
RoomService,737.0,3,0.0345
RoomService,386.0,3,0.0345
RoomService,418.0,3,0.0345
RoomService,328.0,3,0.0345
RoomService,154.0,3,0.0345
RoomService,479.0,3,0.0345
RoomService,313.0,3,0.0345
RoomService,131.0,3,0.0345
RoomService,664.0,3,0.0345
RoomService,180.0,3,0.0345
RoomService,511.0,3,0.0345
RoomService,454.0,3,0.0345
RoomService,593.0,3,0.0345
RoomService,330.0,3,0.0345
RoomService,508.0,3,0.0345
RoomService,151.0,3,0.0345
RoomService,74.0,3,0.0345
RoomService,528.0,3,0.0345
RoomService,915.0,3,0.0345
RoomService,360.0,3,0.0345
RoomService,571.0,3,0.0345
RoomService,301.0,3,0.0345
RoomService,256.0,3,0.0345
RoomService,202.0,3,0.0345
RoomService,218.0,3,0.0345
RoomService,676.0,3,0.0345
RoomService,123.0,3,0.0345
RoomService,621.0,3,0.0345
RoomService,108.0,3,0.0345
RoomService,194.0,3,0.0345
RoomService,773.0,3,0.0345
RoomService,880.0,3,0.0345
RoomService,190.0,3,0.0345
RoomService,143.0,3,0.0345
RoomService,1042.0,3,0.0345
RoomService,470.0,3,0.0345
RoomService,1946.0,3,0.0345
RoomService,388.0,3,0.0345
RoomService,725.0,3,0.0345
RoomService,554.0,3,0.0345
RoomService,784.0,3,0.0345
RoomService,1054.0,3,0.0345
RoomService,401.0,3,0.0345
RoomService,196.0,3,0.0345
RoomService,721.0,3,0.0345
RoomService,214.0,3,0.0345
RoomService,235.0,3,0.0345
RoomService,311.0,3,0.0345
RoomService,852.0,3,0.0345
RoomService,526.0,3,0.0345
RoomService,300.0,3,0.0345
RoomService,223.0,3,0.0345
RoomService,1006.0,3,0.0345
RoomService,81.0,3,0.0345
RoomService,54.0,3,0.0345
RoomService,163.0,3,0.0345
RoomService,1030.0,3,0.0345
RoomService,97.0,3,0.0345
RoomService,938.0,3,0.0345
RoomService,305.0,3,0.0345
RoomService,166.0,3,0.0345
RoomService,995.0,3,0.0345
RoomService,804.0,3,0.0345
RoomService,414.0,3,0.0345
RoomService,2502.0,3,0.0345
RoomService,1150.0,3,0.0345
RoomService,714.0,3,0.0345
RoomService,345.0,3,0.0345
RoomService,1744.0,3,0.0345
RoomService,253.0,3,0.0345
RoomService,1215.0,3,0.0345
RoomService,786.0,3,0.0345
RoomService,530.0,3,0.0345
RoomService,332.0,3,0.0345
RoomService,631.0,3,0.0345
RoomService,821.0,3,0.0345
RoomService,72.0,3,0.0345
RoomService,380.0,3,0.0345
RoomService,697.0,3,0.0345
RoomService,460.0,3,0.0345
RoomService,635.0,3,0.0345
RoomService,379.0,3,0.0345
RoomService,355.0,3,0.0345
RoomService,1331.0,3,0.0345
RoomService,949.0,3,0.0345
RoomService,559.0,3,0.0345
RoomService,53.0,3,0.0345
RoomService,521.0,3,0.0345
RoomService,269.0,3,0.0345
RoomService,1264.0,3,0.0345
RoomService,628.0,3,0.0345
RoomService,836.0,3,0.0345
RoomService,801.0,3,0.0345
RoomService,550.0,3,0.0345
RoomService,735.0,3,0.0345
RoomService,850.0,3,0.0345
RoomService,1471.0,3,0.0345
RoomService,1577.0,3,0.0345
RoomService,1192.0,3,0.0345
RoomService,815.0,3,0.0345
RoomService,247.0,3,0.0345
RoomService,712.0,3,0.0345
RoomService,116.0,3,0.0345
RoomService,198.0,3,0.0345
RoomService,210.0,3,0.0345
RoomService,698.0,3,0.0345
RoomService,439.0,3,0.0345
RoomService,857.0,3,0.0345
RoomService,113.0,3,0.0345
RoomService,661.0,3,0.0345
RoomService,505.0,3,0.0345
RoomService,666.0,3,0.0345
RoomService,176.0,3,0.0345
RoomService,80.0,3,0.0345
RoomService,695.0,3,0.0345
RoomService,748.0,3,0.0345
RoomService,348.0,3,0.0345
RoomService,1157.0,2,0.023
RoomService,834.0,2,0.023
RoomService,639.0,2,0.023
RoomService,289.0,2,0.023
RoomService,267.0,2,0.023
RoomService,761.0,2,0.023
RoomService,1663.0,2,0.023
RoomService,397.0,2,0.023
RoomService,802.0,2,0.023
RoomService,665.0,2,0.023
RoomService,1258.0,2,0.023
RoomService,810.0,2,0.023
RoomService,1722.0,2,0.023
RoomService,91.0,2,0.023
RoomService,232.0,2,0.023
RoomService,1417.0,2,0.023
RoomService,238.0,2,0.023
RoomService,771.0,2,0.023
RoomService,803.0,2,0.023
RoomService,423.0,2,0.023
RoomService,598.0,2,0.023
RoomService,228.0,2,0.023
RoomService,944.0,2,0.023
RoomService,699.0,2,0.023
RoomService,2044.0,2,0.023
RoomService,469.0,2,0.023
RoomService,753.0,2,0.023
RoomService,736.0,2,0.023
RoomService,862.0,2,0.023
RoomService,261.0,2,0.023
RoomService,473.0,2,0.023
RoomService,501.0,2,0.023
RoomService,197.0,2,0.023
RoomService,579.0,2,0.023
RoomService,75.0,2,0.023
RoomService,1092.0,2,0.023
RoomService,770.0,2,0.023
RoomService,607.0,2,0.023
RoomService,623.0,2,0.023
RoomService,246.0,2,0.023
RoomService,1242.0,2,0.023
RoomService,988.0,2,0.023
RoomService,1751.0,2,0.023
RoomService,153.0,2,0.023
RoomService,1337.0,2,0.023
RoomService,87.0,2,0.023
RoomService,169.0,2,0.023
RoomService,203.0,2,0.023
RoomService,749.0,2,0.023
RoomService,362.0,2,0.023
RoomService,602.0,2,0.023
RoomService,654.0,2,0.023
RoomService,1696.0,2,0.023
RoomService,750.0,2,0.023
RoomService,156.0,2,0.023
RoomService,854.0,2,0.023
RoomService,768.0,2,0.023
RoomService,724.0,2,0.023
RoomService,1339.0,2,0.023
RoomService,647.0,2,0.023
RoomService,1290.0,2,0.023
RoomService,1367.0,2,0.023
RoomService,1610.0,2,0.023
RoomService,690.0,2,0.023
RoomService,241.0,2,0.023
RoomService,171.0,2,0.023
RoomService,616.0,2,0.023
RoomService,93.0,2,0.023
RoomService,339.0,2,0.023
RoomService,410.0,2,0.023
RoomService,947.0,2,0.023
RoomService,595.0,2,0.023
RoomService,132.0,2,0.023
RoomService,657.0,2,0.023
RoomService,799.0,2,0.023
RoomService,290.0,2,0.023
RoomService,994.0,2,0.023
RoomService,1060.0,2,0.023
RoomService,583.0,2,0.023
RoomService,293.0,2,0.023
RoomService,1399.0,2,0.023
RoomService,2048.0,2,0.023
RoomService,88.0,2,0.023
RoomService,57.0,2,0.023
RoomService,1046.0,2,0.023
RoomService,110.0,2,0.023
RoomService,814.0,2,0.023
RoomService,179.0,2,0.023
RoomService,239.0,2,0.023
RoomService,207.0,2,0.023
RoomService,1007.0,2,0.023
RoomService,913.0,2,0.023
RoomService,514.0,2,0.023
RoomService,390.0,2,0.023
RoomService,1364.0,2,0.023
RoomService,201.0,2,0.023
RoomService,1037.0,2,0.023
RoomService,467.0,2,0.023
RoomService,1231.0,2,0.023
RoomService,456.0,2,0.023
RoomService,576.0,2,0.023
RoomService,766.0,2,0.023
RoomService,1442.0,2,0.023
RoomService,124.0,2,0.023
RoomService,101.0,2,0.023
RoomService,274.0,2,0.023
RoomService,503.0,2,0.023
RoomService,94.0,2,0.023
RoomService,2267.0,2,0.023
RoomService,477.0,2,0.023
RoomService,2532.0,2,0.023
RoomService,824.0,2,0.023
RoomService,718.0,2,0.023
RoomService,686.0,2,0.023
RoomService,679.0,2,0.023
RoomService,2703.0,2,0.023
RoomService,1178.0,2,0.023
RoomService,3478.0,2,0.023
RoomService,819.0,2,0.023
RoomService,141.0,2,0.023
RoomService,2904.0,2,0.023
RoomService,1269.0,2,0.023
RoomService,400.0,2,0.023
RoomService,357.0,2,0.023
RoomService,672.0,2,0.023
RoomService,165.0,2,0.023
RoomService,2301.0,2,0.023
RoomService,1961.0,2,0.023
RoomService,1781.0,2,0.023
RoomService,622.0,2,0.023
RoomService,625.0,2,0.023
RoomService,1049.0,2,0.023
RoomService,458.0,2,0.023
RoomService,435.0,2,0.023
RoomService,294.0,2,0.023
RoomService,138.0,2,0.023
RoomService,115.0,2,0.023
RoomService,653.0,2,0.023
RoomService,912.0,2,0.023
RoomService,178.0,2,0.023
RoomService,627.0,2,0.023
RoomService,1410.0,2,0.023
RoomService,741.0,2,0.023
RoomService,760.0,2,0.023
RoomService,706.0,2,0.023
RoomService,1086.0,2,0.023
RoomService,578.0,2,0.023
RoomService,577.0,2,0.023
RoomService,2575.0,2,0.023
RoomService,728.0,2,0.023
RoomService,395.0,2,0.023
RoomService,134.0,2,0.023
RoomService,185.0,2,0.023
RoomService,248.0,2,0.023
RoomService,1309.0,2,0.023
RoomService,325.0,2,0.023
RoomService,336.0,2,0.023
RoomService,209.0,2,0.023
RoomService,649.0,2,0.023
RoomService,489.0,2,0.023
RoomService,312.0,2,0.023
RoomService,779.0,2,0.023
RoomService,304.0,2,0.023
RoomService,928.0,2,0.023
RoomService,319.0,2,0.023
RoomService,757.0,2,0.023
RoomService,555.0,2,0.023
RoomService,356.0,2,0.023
RoomService,806.0,2,0.023
RoomService,711.0,2,0.023
RoomService,705.0,2,0.023
RoomService,177.0,2,0.023
RoomService,338.0,2,0.023
RoomService,1246.0,2,0.023
RoomService,1172.0,2,0.023
RoomService,266.0,2,0.023
RoomService,1507.0,2,0.023
RoomService,70.0,2,0.023
RoomService,765.0,2,0.023
RoomService,539.0,2,0.023
RoomService,272.0,2,0.023
RoomService,443.0,2,0.023
RoomService,285.0,2,0.023
RoomService,146.0,2,0.023
RoomService,876.0,2,0.023
RoomService,522.0,2,0.023
RoomService,954.0,2,0.023
RoomService,1018.0,2,0.023
RoomService,612.0,2,0.023
RoomService,1770.0,2,0.023
RoomService,432.0,2,0.023
RoomService,417.0,2,0.023
RoomService,434.0,2,0.023
RoomService,641.0,2,0.023
RoomService,341.0,2,0.023
RoomService,206.0,2,0.023
RoomService,1252.0,2,0.023
RoomService,629.0,2,0.023
RoomService,213.0,2,0.023
RoomService,646.0,2,0.023
RoomService,79.0,2,0.023
RoomService,415.0,2,0.023
RoomService,182.0,2,0.023
RoomService,756.0,2,0.023
RoomService,157.0,2,0.023
RoomService,231.0,2,0.023
RoomService,759.0,2,0.023
RoomService,614.0,2,0.023
RoomService,891.0,2,0.023
RoomService,877.0,2,0.023
RoomService,187.0,2,0.023
RoomService,1633.0,2,0.023
RoomService,792.0,2,0.023
RoomService,387.0,2,0.023
RoomService,875.0,2,0.023
RoomService,694.0,2,0.023
RoomService,556.0,2,0.023
RoomService,217.0,2,0.023
RoomService,487.0,2,0.023
RoomService,787.0,2,0.023
RoomService,<NULL>,2,0.023
RoomService,482.0,2,0.023
RoomService,1227.0,2,0.023
RoomService,636.0,2,0.023
RoomService,159.0,2,0.023
RoomService,1369.0,2,0.023
RoomService,204.0,2,0.023
RoomService,1277.0,2,0.023
RoomService,224.0,2,0.023
RoomService,640.0,2,0.023
RoomService,237.0,2,0.023
RoomService,702.0,2,0.023
RoomService,2484.0,2,0.023
RoomService,793.0,2,0.023
RoomService,1062.0,2,0.023
RoomService,107.0,2,0.023
RoomService,1052.0,2,0.023
RoomService,848.0,2,0.023
RoomService,2209.0,2,0.023
RoomService,980.0,2,0.023
RoomService,907.0,2,0.023
RoomService,100.0,2,0.023
RoomService,279.0,2,0.023
RoomService,719.0,2,0.023
RoomService,1072.0,2,0.023
RoomService,3036.0,2,0.023
RoomService,953.0,2,0.023
RoomService,887.0,2,0.023
RoomService,147.0,2,0.023
RoomService,240.0,2,0.023
RoomService,150.0,2,0.023
RoomService,662.0,2,0.023
RoomService,73.0,2,0.023
RoomService,162.0,2,0.023
RoomService,701.0,2,0.023
RoomService,562.0,2,0.023
RoomService,1058.0,2,0.023
RoomService,211.0,2,0.023
RoomService,320.0,2,0.023
RoomService,527.0,2,0.023
RoomService,140.0,2,0.023
RoomService,637.0,2,0.023
RoomService,970.0,2,0.023
RoomService,163.5,1,0.0115
RoomService,890.0,1,0.0115
RoomService,2803.0,1,0.0115
RoomService,547.0,1,0.0115
RoomService,1763.0,1,0.0115
RoomService,1285.0,1,0.0115
RoomService,5757.0,1,0.0115
RoomService,129.0,1,0.0115
RoomService,643.0,1,0.0115
RoomService,987.0,1,0.0115
RoomService,1234.0,1,0.0115
RoomService,1739.0,1,0.0115
RoomService,170.0,1,0.0115
RoomService,958.0,1,0.0115
RoomService,1455.0,1,0.0115
RoomService,1307.0,1,0.0115
RoomService,133.0,1,0.0115
RoomService,777.0,1,0.0115
RoomService,1176.0,1,0.0115
RoomService,2445.0,1,0.0115
RoomService,1478.0,1,0.0115
RoomService,1736.0,1,0.0115
RoomService,450.0,1,0.0115
RoomService,3402.0,1,0.0115
RoomService,1914.0,1,0.0115
RoomService,215.0,1,0.0115
RoomService,794.0,1,0.0115
RoomService,1003.0,1,0.0115
RoomService,483.0,1,0.0115
RoomService,229.0,1,0.0115
RoomService,4210.0,1,0.0115
RoomService,1120.0,1,0.0115
RoomService,8586.0,1,0.0115
RoomService,1997.0,1,0.0115
RoomService,3553.0,1,0.0115
RoomService,1033.0,1,0.0115
RoomService,2309.0,1,0.0115
RoomService,6769.0,1,0.0115
RoomService,1569.0,1,0.0115
RoomService,2233.0,1,0.0115
RoomService,1004.0,1,0.0115
RoomService,1161.0,1,0.0115
RoomService,459.0,1,0.0115
RoomService,1904.0,1,0.0115
RoomService,8243.0,1,0.0115
RoomService,2029.0,1,0.0115
RoomService,188.0,1,0.0115
RoomService,648.0,1,0.0115
RoomService,3784.0,1,0.0115
RoomService,1035.0,1,0.0115
RoomService,870.0,1,0.0115
RoomService,1188.0,1,0.0115
RoomService,909.0,1,0.0115
RoomService,807.0,1,0.0115
RoomService,5327.0,1,0.0115
RoomService,1909.0,1,0.0115
RoomService,1789.0,1,0.0115
RoomService,1093.0,1,0.0115
RoomService,1565.0,1,0.0115
RoomService,2239.0,1,0.0115
RoomService,971.0,1,0.0115
RoomService,5049.0,1,0.0115
RoomService,943.0,1,0.0115
RoomService,1528.0,1,0.0115
RoomService,1708.0,1,0.0115
RoomService,726.0,1,0.0115
RoomService,581.0,1,0.0115
RoomService,1032.0,1,0.0115
RoomService,2497.0,1,0.0115
RoomService,2101.0,1,0.0115
RoomService,1082.0,1,0.0115
RoomService,903.0,1,0.0115
RoomService,604.0,1,0.0115
RoomService,230.0,1,0.0115
RoomService,1384.0,1,0.0115
RoomService,743.0,1,0.0115
RoomService,3926.0,1,0.0115
RoomService,1212.0,1,0.0115
RoomService,1690.0,1,0.0115
RoomService,859.0,1,0.0115
RoomService,8151.0,1,0.0115
RoomService,322.0,1,0.0115
RoomService,168.0,1,0.0115
RoomService,1737.0,1,0.0115
RoomService,2206.0,1,0.0115
RoomService,275.0,1,0.0115
RoomService,263.0,1,0.0115
RoomService,878.0,1,0.0115
RoomService,271.0,1,0.0115
RoomService,720.0,1,0.0115
RoomService,1186.0,1,0.0115
RoomService,922.0,1,0.0115
RoomService,1177.0,1,0.0115
RoomService,3905.0,1,0.0115
RoomService,582.0,1,0.0115
RoomService,732.0,1,0.0115
RoomService,4702.0,1,0.0115
RoomService,1806.0,1,0.0115
RoomService,2555.0,1,0.0115
RoomService,586.0,1,0.0115
RoomService,817.0,1,0.0115
RoomService,658.0,1,0.0115
RoomService,6899.0,1,0.0115
RoomService,226.0,1,0.0115
RoomService,1613.0,1,0.0115
RoomService,685.0,1,0.0115
RoomService,1020.0,1,0.0115
RoomService,455.0,1,0.0115
RoomService,518.0,1,0.0115
RoomService,1254.0,1,0.0115
RoomService,476.0,1,0.0115
RoomService,2002.0,1,0.0115
RoomService,4027.0,1,0.0115
RoomService,1584.0,1,0.0115
RoomService,327.0,1,0.0115
RoomService,0.3333333333333333,1,0.0115
RoomService,5645.0,1,0.0115
RoomService,4924.0,1,0.0115
RoomService,2758.0,1,0.0115
RoomService,9920.0,1,0.0115
RoomService,413.0,1,0.0115
RoomService,389.0,1,0.0115
RoomService,570.0,1,0.0115
RoomService,2116.0,1,0.0115
RoomService,1214.0,1,0.0115
RoomService,1771.0,1,0.0115
RoomService,481.0,1,0.0115
RoomService,874.0,1,0.0115
RoomService,1297.0,1,0.0115
RoomService,4608.0,1,0.0115
RoomService,257.0,1,0.0115
RoomService,3458.0,1,0.0115
RoomService,846.0,1,0.0115
RoomService,3146.0,1,0.0115
RoomService,606.0,1,0.0115
RoomService,1954.0,1,0.0115
RoomService,1267.0,1,0.0115
RoomService,1109.0,1,0.0115
RoomService,4518.0,1,0.0115
RoomService,1962.0,1,0.0115
RoomService,462.0,1,0.0115
RoomService,864.0,1,0.0115
RoomService,1243.0,1,0.0115
RoomService,509.0,1,0.0115
RoomService,960.0,1,0.0115
RoomService,549.0,1,0.0115
RoomService,1126.0,1,0.0115
RoomService,752.0,1,0.0115
RoomService,879.0,1,0.0115
RoomService,1175.0,1,0.0115
RoomService,402.0,1,0.0115
RoomService,1002.0,1,0.0115
RoomService,2110.0,1,0.0115
RoomService,1880.0,1,0.0115
RoomService,1110.0,1,0.0115
RoomService,1595.0,1,0.0115
RoomService,707.0,1,0.0115
RoomService,1236.0,1,0.0115
RoomService,2611.0,1,0.0115
RoomService,1318.0,1,0.0115
RoomService,700.0,1,0.0115
RoomService,1711.0,1,0.0115
RoomService,2081.0,1,0.0115
RoomService,3580.0,1,0.0115
RoomService,152.0,1,0.0115
RoomService,1179.0,1,0.0115
RoomService,618.0,1,0.0115
RoomService,365.0,1,0.0115
RoomService,1533.0,1,0.0115
RoomService,1103.0,1,0.0115
RoomService,1233.0,1,0.0115
RoomService,767.0,1,0.0115
RoomService,899.0,1,0.0115
RoomService,3651.0,1,0.0115
RoomService,1256.0,1,0.0115
RoomService,463.0,1,0.0115
RoomService,1143.0,1,0.0115
RoomService,220.0,1,0.0115
RoomService,352.0,1,0.0115
RoomService,8209.0,1,0.0115
RoomService,601.0,1,0.0115
RoomService,3591.0,1,0.0115
RoomService,420.0,1,0.0115
RoomService,861.0,1,0.0115
RoomService,1979.0,1,0.0115
RoomService,1366.0,1,0.0115
RoomService,2664.0,1,0.0115
RoomService,3135.0,1,0.0115
RoomService,1413.0,1,0.0115
RoomService,1719.0,1,0.0115
RoomService,288.0,1,0.0115
RoomService,906.0,1,0.0115
RoomService,1040.0,1,0.0115
RoomService,453.0,1,0.0115
RoomService,2224.0,1,0.0115
RoomService,3332.0,1,0.0115
RoomService,1043.0,1,0.0115
RoomService,782.0,1,0.0115
RoomService,1216.0,1,0.0115
RoomService,468.0,1,0.0115
RoomService,2916.0,1,0.0115
RoomService,1988.0,1,0.0115
RoomService,888.0,1,0.0115
RoomService,1944.0,1,0.0115
RoomService,1998.0,1,0.0115
RoomService,969.0,1,0.0115
RoomService,3839.0,1,0.0115
RoomService,951.0,1,0.0115
RoomService,2261.0,1,0.0115
RoomService,3358.0,1,0.0115
RoomService,1631.0,1,0.0115
RoomService,438.0,1,0.0115
RoomService,2191.0,1,0.0115
RoomService,6103.0,1,0.0115
RoomService,1373.0,1,0.0115
RoomService,1288.0,1,0.0115
RoomService,2754.0,1,0.0115
RoomService,1244.0,1,0.0115
RoomService,1059.0,1,0.0115
RoomService,1717.0,1,0.0115
RoomService,738.0,1,0.0115
RoomService,1203.0,1,0.0115
RoomService,545.0,1,0.0115
RoomService,678.0,1,0.0115
RoomService,5959.0,1,0.0115
RoomService,1964.0,1,0.0115
RoomService,3191.0,1,0.0115
RoomService,2937.0,1,0.0115
RoomService,541.0,1,0.0115
RoomService,2167.0,1,0.0115
RoomService,3481.0,1,0.0115
RoomService,1912.0,1,0.0115
RoomService,3211.0,1,0.0115
RoomService,431.0,1,0.0115
RoomService,3010.0,1,0.0115
RoomService,257.6666666666667,1,0.0115
RoomService,605.0,1,0.0115
RoomService,1883.0,1,0.0115
RoomService,1282.0,1,0.0115
RoomService,644.0,1,0.0115
RoomService,8142.0,1,0.0115
RoomService,3811.0,1,0.0115
RoomService,831.0,1,0.0115
RoomService,1842.0,1,0.0115
RoomService,2686.0,1,0.0115
RoomService,1544.0,1,0.0115
RoomService,3564.0,1,0.0115
RoomService,551.0,1,0.0115
RoomService,1222.0,1,0.0115
RoomService,668.0,1,0.0115
RoomService,3809.0,1,0.0115
RoomService,1119.0,1,0.0115
RoomService,4397.0,1,0.0115
RoomService,838.0,1,0.0115
RoomService,1969.0,1,0.0115
RoomService,1156.0,1,0.0115
RoomService,376.0,1,0.0115
RoomService,499.0,1,0.0115
RoomService,419.0,1,0.0115
RoomService,805.0,1,0.0115
RoomService,2413.0,1,0.0115
RoomService,1547.0,1,0.0115
RoomService,963.0,1,0.0115
RoomService,2093.0,1,0.0115
RoomService,1403.0,1,0.0115
RoomService,1379.0,1,0.0115
RoomService,3215.0,1,0.0115
RoomService,448.0,1,0.0115
RoomService,3090.0,1,0.0115
RoomService,441.0,1,0.0115
RoomService,532.0,1,0.0115
RoomService,1208.0,1,0.0115
RoomService,276.0,1,0.0115
RoomService,1852.0,1,0.0115
RoomService,2956.0,1,0.0115
RoomService,67.0,1,0.0115
RoomService,1967.0,1,0.0115
RoomService,1017.0,1,0.0115
RoomService,982.0,1,0.0115
RoomService,2042.0,1,0.0115
RoomService,916.0,1,0.0115
RoomService,236.0,1,0.0115
RoomService,858.0,1,0.0115
RoomService,416.0,1,0.0115
RoomService,898.0,1,0.0115
RoomService,1095.0,1,0.0115
RoomService,535.0,1,0.0115
RoomService,1333.0,1,0.0115
RoomService,769.0,1,0.0115
RoomService,1720.0,1,0.0115
